25.94,362,0.002
53.48,313,0.002
42.41,382,0.002
44.59666667,307,0.002
12.86,262,0.002
26.74333333,225,0.002
37.87,398,0.002
18.39666667,316,0.002
19.08,188,0.002
53.365,186,0.002
19.23666667,385,0.002
37.08666667,200,0.002
